ImageId,EncodedPixels
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c,51512 13 52021 19 52531 22 53042 24 53552 27 54062 30 54573 32 55084 34 55595 36 56106 37 56617 39 57128 41 57639 42 58150 43 58661 45 59171 47 59682 49 60193 50 60705 51 61217 51 61728 53 62240 53 62752 53 63263 55 63774 56 64286 56 64798 56 65309 58 65821 58 66332 60 66843 61 67355 61 67866 63 68378 63 68889 64 69401 64 69912 65 70424 66 70935 67 71447 67 71958 68 72470 68 72981 69 73493 69 74005 69 74517 69 75029 69 75541 69 76053 69 76565 69 77077 69 77589 68 78101 68 78614 67 79126 67 79638 67 80151 66 80663 66 81176 65 81688 65 82200 65 82712 65 83225 64 83737 63 84250 62 84763 61 85276 60 85788 59 86301 58 86814 57 87327 55 87840 54 88353 53 88866 51 89379 50 89892 49 90405 47 90918 46 91430 45 91944 42 92457 40 92971 37 93484 35 93997 33 94510 30 95024 27 95539 22 96052 20 96565 18 97080 12 97598 2
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c,253287 5 253797 13 254307 17 254818 19 255330 20 255842 22 256353 25 256865 26 257377 27 257888 29 258400 30 258912 31 259423 33 259935 34 260447 34 260958 36 261470 37 261981 38 262493 39 263005 39 263517 39 264029 39 264541 40 265053 40 265565 40 266077 40 266589 40 267101 40 267613 40 268125 39 268638 38 269150 38 269663 36 270175 36 270688 34 271200 34 271712 34 272225 33 272737 33 273249 32 273762 30 274275 29 274788 27 275301 25 275815 22 276328 19 276842 14
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c,90514 4 91021 12 91531 16 92041 21 92551 27 93062 31 93573 33 94085 35 94597 37 95108 40 95620 41 96131 42 96643 42 97154 44 97666 44 98177 45 98688 47 99200 47 99712 47 100225 47 100737 47 101249 47 101762 46 102275 45 102788 45 103300 45 103813 44 104325 44 104838 43 105350 43 105863 42 106375 41 106887 41 107399 41 107912 40 108424 40 108936 39 109448 39 109960 38 110472 37 110985 36 111497 35 112009 34 112521 32 113033 31 113546 29 114058 28 114570 27 115083 25 115596 24 116109 22 116622 20 117136 17 117651 14 118167 9 118683 1
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c,178630 3 179134 18 179642 24 180153 27 180664 30 181175 33 181686 36 182197 39 182708 42 183220 43 183731 45 184242 46 184754 47 185265 48 185777 49 186289 49 186800 51 187312 51 187824 51 188336 51 188848 51 189360 52 189873 51 190385 51 190897 51 191409 51 191922 50 192434 50 192946 50 193459 48 193970 49 194464 13 194480 50 194968 74 195478 75 195989 76 196501 76 197013 75 197524 75 198036 74 198547 74 199059 73 199570 73 200082 70 200594 63 201106 60 201617 62 202129 62 202641 62 203152 64 203664 64 204176 65 204687 66 205199 67 205710 69 206222 69 206734 70 207246 71 207758 71 208269 73 208781 73 209294 73 209806 73 210318 74 210831 73 211343 74 211856 73 212368 73 212881 72 213393 72 213906 71 214418 72 214931 71 215444 70 215957 70 216469 70 216982 69 217495 68 218009 67 218524 64 219037 63 219551 61 220066 58 220580 56 221094 54 221607 53 222120 51 222633 49 223147 47 223661 44 224174 42 224687 41 225201 37 225715 34 226231 29 226752 19 227268 14 227784 8
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c,143794 6 144303 14 144814 18 145324 24 145834 31 146345 34 146856 37 147367 39 147879 39 148390 41 148902 42 149413 43 149925 44 150437 44 150948 45 151460 46 151972 46 152484 46 152995 47 153507 48 154018 49 154530 49 155042 49 155554 49 156066 49 156578 49 157089 50 157601 50 158114 49 158626 49 159138 49 159651 48 160163 48 160676 47 161188 47 161701 45 162214 44 162726 44 163239 42 163752 41 164265 39 164778 37 165291 35 165804 33 166317 31 166830 29 167344 26 167858 23 168371 21 168885 17 169401 9
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c,130483 10 130992 16 131502 21 132013 24 132524 26 133035 28 133546 30 134057 32 134569 33 135081 33 135592 33 136104 33 136616 32 137128 31 137641 29 138153 28 138665 26 139178 21 139690 16 140203 12 140717 8
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c,258523 4 259034 6 259546 6 260058 7 260571 5
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c,188410 4 188921 7 189431 9 189941 11 190452 13 190964 13 191475 14 191986 15 192498 15 193009 16 193521 16 194033 16 194545 16 195057 16 195569 16 196081 16 196593 16 197105 16 197617 16 198129 16 198641 16 199154 15 199666 15 200179 14 200691 14 201204 12 201716 12 202229 11 202742 10 203255 8 203770 2
51c70bb8a299943b27f8b354571272692d8f2705036a1a9562156c76da5f025b,62723 5 62977 10 63233 12 63489 12 63745 13 64001 13 64257 14 64514 21 64770 22 65029 20 65287 18
51c70bb8a299943b27f8b354571272692d8f2705036a1a9562156c76da5f025b,41904 4 42158 7 42413 9 42669 10 42925 10 43181 10 43438 9 43695 6 43952 4
51c70bb8a299943b27f8b354571272692d8f2705036a1a9562156c76da5f025b,40131 4 40386 7 40641 9 40896 11 41151 12 41406 13 41662 13 41917 14 42173 14 42430 13 42686 11 42943 10 43200 6 43458 3
51c70bb8a299943b27f8b354571272692d8f2705036a1a9562156c76da5f025b,26877 3 27132 5 27387 6 27642 7 27897 8 28153 8 28409 8 28665 8 28922 7 29178 7 29437 3
51c70bb8a299943b27f8b354571272692d8f2705036a1a9562156c76da5f025b,24831 2 25086 3 25343 2
505bc0a3928d8aef5ce441c5a611fdd32e1e8eccdc15cc3a52b88030acb50f81,76805 4 77315 9 77826 11 78338 12 78850 14 79361 17 79873 18 80385 19 80897 19 81409 20 81921 20 82433 20 82945 20 83457 20 83969 21 84481 21 84993 21 85505 21 86017 21 86529 21 87041 21 87553 21 88065 21 88577 21 89089 21 89601 20 90113 20 90625 20 91137 20 91649 19 92161 19 92673 19 93185 18 93697 18 94209 17 94721 17 95233 16 95745 16 96257 16 96769 16 97281 16 97793 16 98305 16 98817 17 99329 18 99841 19 100353 20 100865 22 101377 23 101889 24 102401 25 102913 27 103425 27 103937 28 104449 29 104961 30 105473 31 105985 31 106497 31 107009 32 107521 32 108033 32 108545 32 109057 32 109569 32 110081 32 110593 32 111105 32 111617 32 112129 32 112641 32 113153 32 113665 32 114177 32 114689 32 115201 32 115713 32 116225 32 116737 32 117249 32 117761 32 118273 32 118785 32 119297 32 119809 32 120321 32 120833 32 121345 31 121857 31 122369 31 122881 31 123393 30 123905 30 124417 29 124929 29 125441 29 125953 28 126465 28 126977 28 127489 28 128001 27 128513 27 129025 26 129537 26 130049 25 130561 24 131073 24 131585 23 132097 22 132609 21 133121 20 133633 19 134145 19 134657 18 135169 17 135681 16 136193 15 136705 15 137217 14 137729 13 138241 12 138754 10 139266 9 139778 8 140290 6
505bc0a3928d8aef5ce441c5a611fdd32e1e8eccdc15cc3a52b88030acb50f81,124178 9 124686 15 125192 24 125695 36 126206 39 126717 41 127228 43 127738 46 128249 49 128759 52 129270 53 129781 55 130292 57 130802 60 131313 61 131824 63 132335 65 132846 67 133358 67 133869 69 134380 71 134892 71 135403 73 135914 74 136425 75 136937 76 137448 77 137960 77 138471 78 138983 78 139494 79 140006 80 140518 80 141030 80 141541 81 142053 81 142565 81 143077 80 143589 80 144101 80 144613 80 145125 80 145637 79 146150 78 146662 77 147174 77 147687 75 148199 74 148712 72 149225 71 149737 70 150250 67 150763 65 151277 61 151790 58 152303 56 152817 51 153330 47 153844 43 154357 39 154871 35 155384 32 155898 27
505bc0a3928d8aef5ce441c5a611fdd32e1e8eccdc15cc3a52b88030acb50f81,169223 3 169734 5 170245 7 170757 7 171269 7 171782 6 172294 6 172806 6 173319 5
505bc0a3928d8aef5ce441c5a611fdd32e1e8eccdc15cc3a52b88030acb50f81,151416 11 151925 21 152436 25 152947 28 153457 32 153968 35 154478 39 154990 41 155501 43 156011 47 156522 51 157033 54 157544 56 158055 58 158565 62 159076 64 159587 66 160098 67 160609 68 161121 69 161632 71 162143 72 162654 74 163165 75 163676 76 164187 78 164698 79 165209 80 165721 80 166232 82 166743 83 167254 84 167765 86 168277 86 168788 88 169299 89 169810 91 170321 92 170833 93 171344 95 171855 97 172366 99 172878 99 173389 101 173901 102 174412 104 174924 105 175435 107 175946 109 176458 110 176969 111 177481 112 177993 112 178505 112 179016 113 179528 114 180040 114 180552 114 181063 115 181574 117 182086 117 182597 119 183109 119 183621 119 184133 120 184645 120 185157 120 185669 120 186180 121 186692 121 187204 122 187716 122 188228 122 188740 122 189252 123 189764 123 190276 123 190788 124 191299 125 191811 125 192323 125 192834 126 193346 126 193858 126 194370 126 194881 127 195393 127 195905 127 196417 126 196929 126 197441 125 197953 125 198464 126 198977 124 199489 124 200001 123 200513 122 201026 120 201538 120 202051 118 202564 116 203076 115 203589 113 204101 113 204613 113 205125 113 205638 112 206150 112 206662 112 207174 112 207687 110 208199 110 208711 110 209224 109 209736 108 210248 108 210761 107 211273 106 211785 105 212297 105 212809 104 213322 102 213834 101 214346 101 214858 100 215370 99 215883 98 216395 97 216907 97 217420 94 217932 93 218444 92 218957 91 219469 90 219982 88 220495 86 221008 84 221520 83 222033 81 222546 78 223059 76 223572 74 224085 72 224598 71 225112 68 225626 65 226139 63 226652 62 227165 60 227679 57 228193 27 228233 13 228706 24 228749 7 229220 21 229263 1 229734 17 230250 10
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,214530 7 215042 13 215554 14 216066 15 216577 16 217089 17 217601 18 218113 19 218625 19 219137 19 219649 19 220161 20 220673 20 221185 20 221697 20 222209 20 222721 20 223233 20 223745 20 224257 20 224769 19 225281 19 225793 19 226305 19 226817 18 227329 18 227841 17 228353 16 228865 16 229377 15 229889 15 230402 13 230914 11 231426 10 231938 9 232450 9 232962 7 233474 6
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,181778 2 182283 15 182790 25 183300 28 183811 30 184323 31 184834 33 185346 35 185858 35 186370 36 186882 37 187394 38 187906 38 188418 39 188930 39 189442 39 189954 38 190466 38 190978 37 191491 36 192006 2 192025 12 192543 4
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,259101 12 259607 19 260119 21 260630 23 261140 27 261650 30 262161 31 262673 32 263184 33 263695 35 264206 36 264717 15 264735 19 265228 13 265248 19 265740 11 265762 17 266250 12 266275 16 266759 14 266788 16 267267 18 267301 15 267779 17 267814 14 268290 18 268326 14 268802 17 268839 13 269314 16 269351 12 269826 16 269864 11 270338 15 270377 10 270850 15 270889 9 271362 15 271401 9 271874 15 271913 9 272386 15 272425 8 272898 15 272938 7 273410 15 273449 8 273922 15 273961 7 274434 15 274473 7 274946 15 274984 8 275458 15 275495 8 275970 15 276007 8 276483 14 276518 8 276995 15 277027 10 277507 16 277537 12 278021 15 278048 13 278535 1 278540 9 278553 19 279052 31 279565 25 280077 24 280590 22 281102 21 281614 20 282127 18 282641 15 283154 12 283667 7 284182 1
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,338435 1
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,158761 5 159272 8 159783 12 160293 17 160366 19 160804 21 160870 32 161314 25 161380 36 161825 27 161891 37 162336 30 162402 39 162847 34 162913 41 163357 40 163424 44 163868 42 163935 46 164379 45 164446 47 164890 48 164957 49 165402 51 165469 50 165913 55 165980 52 166424 59 166491 54 166936 61 167001 56 167448 122 167960 122 168472 122 168984 123 169496 123 170008 123 170520 123 171033 121 171545 121 172058 74 172140 38 172570 73 172655 34 173083 70 173170 31 173596 68 173689 22 174110 65 174210 10 174625 16 174648 38 175162 34 175676 29 176191 23 176712 12
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,225855 3 226364 9 226871 16 227382 17 227893 17 228403 19 228912 22 229423 23 229932 26 230442 27 230953 28 231463 29 231974 30 232485 31 232997 31 233509 30 234021 30 234533 29 235045 29 235557 28 236069 27 236582 25 237094 25 237607 23 238119 22 238633 18 239146 15 239660 12 240173 10 240686 8 241199 4
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,310873 10 311377 5 311384 12 311888 20 312396 24 312905 28 313415 31 313926 33 314437 34 314949 33 315460 34 315972 34 316483 20 316506 12 316994 35 317506 35 318018 34 318530 34 319041 34 319553 33 320065 33 320576 35 321088 35 321599 36 322111 36 322622 36 323134 35 323646 35 324158 34 324669 35 325181 34 325694 31 326206 29 326719 26 327231 25 327744 23 328257 20 328772 13
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,198262 11 198771 17 199281 20 199791 22 200302 24 200813 25 201323 27 201834 28 202345 29 202856 29 203368 29 203879 28 204390 28 204902 27 205413 27 205926 23 206438 20 206951 17 207465 13 207978 10 208493 5
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,126609 3 127119 6 127627 10 128135 15 128645 18 129156 19 129667 19 130178 19 130689 19 131200 19 131711 20 132224 17 132738 8
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,171695 1 172205 7 172715 11 173226 13 173737 15 174247 17 174758 19 175269 20 175780 21 176291 22 176802 23 177314 24 177825 25 178337 24 178848 25 179360 25 179871 25 180383 25 180894 25 181405 26 181917 25 182428 25 182940 25 183451 26 183962 26 184474 26 184985 26 185497 25 186008 26 186520 25 187032 24 187544 23 188056 22 188568 21 189080 20 189593 18 190106 15 190619 11 191134 6
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,294063 8 294570 16 295080 20 295588 24 296098 28 296609 30 297120 33 297631 35 298143 35 298654 37 299166 38 299678 39 300189 40 300701 41 301213 42 301724 44 302236 45 302748 46 303259 47 303771 47 304283 48 304794 49 305306 49 305817 51 306330 50 306842 50 307354 50 307866 50 308378 50 308890 50 309402 49 309914 49 310426 48 310938 47 311450 47 311963 45 312476 42 312989 40 313502 38 314015 36 314529 32 315045 18
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,200880 6 201389 15 201898 19 202409 21 202921 22 203432 25 203943 27 204453 30 204965 31 205476 32 205987 34 206499 34 207010 36 207522 36 208034 37 208546 36 209058 36 209570 36 210082 36 210595 35 211107 34 211620 33 212132 32 212645 30 213157 29 213670 27 214184 24 214699 20 215213 16 215728 11 216245 3
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,220854 2 221363 7 221874 10 222385 11 222896 13 223407 15 223918 17 224430 21 224942 22 225453 23 225965 23 226477 24 226989 24 227502 23 228014 22 228528 20 229041 19 229555 16 230068 14
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,100641 3 101148 13 101658 17 102169 19 102680 21 103191 23 103702 26 104212 32 104723 35 105234 39 105746 42 106257 44 106768 47 107279 49 107790 50 108302 50 108814 50 109325 51 109837 51 109913 4 110348 18 110368 32 110424 12 110859 14 110885 27 110935 15 111370 12 111398 26 111446 17 111880 12 111912 24 111957 22 112391 12 112424 24 112468 29 112902 12 112937 23 112980 31 113414 10 113449 24 113491 24 113926 9 113961 25 114002 23 114438 8 114473 28 114512 23 114950 7 114985 33 115020 26 115462 6 115497 61 115976 3 116008 61 116520 61 117032 61 117543 62 118055 61 118567 61 119079 61 119591 60 120018 11 120103 60 120529 19 120615 60 121040 21 121127 59 121550 24 121637 60 122060 30 122147 60 122568 38 122658 57 123078 43 123169 54 123589 45 123680 52 124100 47 124191 39 124611 48 124702 36 125121 50 125213 34 125632 52 125723 35 126143 53 126234 35 126654 55 126745 36 127165 56 127256 36 127675 59 127767 36 128185 61 128276 39 128695 64 128781 45 129206 67 129292 45 129718 68 129797 52 130229 72 130305 55 130740 131 131251 131 131762 131 132274 130 132786 129 133298 128 133810 127 134322 36 134366 83 134834 34 134881 79 135346 32 135395 76 135859 28 135908 74 136371 26 136421 72 136884 24 136934 70 137396 22 137447 68 137911 15 137961 65 138474 63 138988 60 139501 58 140013 58 140526 56 141039 54 141552 51 142064 50 142577 48 143089 47 143601 43 144113 35 144626 31 145138 28 145650 27 146163 24 146676 19 147189 15 147702 11 148216 7 148730 2
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,157923 9 158433 12 158944 15 159455 17 159966 18 160476 21 160986 24 161497 26 162008 27 162519 29 163030 30 163540 32 164051 33 164562 34 165074 34 165585 35 166096 36 166607 37 167118 38 167630 38 168141 38 168653 37 169164 38 169675 38 170187 38 170698 39 171210 38 171722 38 172233 38 172745 37 173257 36 173769 36 174281 35 174793 35 175304 35 175817 33 176329 32 176842 30 177354 29 177867 27 178379 26 178892 24 179405 22 179917 20 180430 17 180943 14 181458 4
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,156934 3 157445 6 157955 9 158466 10 158978 11 159490 11 160002 10 160515 9 161029 6 161542 4
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,13067 6 13578 13 14089 27 14600 31 15111 33 15622 34 16134 34 16646 33 17158 33 17669 34 18182 31 18695 22 19208 10 19721 6
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,81681 4 82190 14 82700 17 83211 19 83722 21 84234 23 84746 24 85258 25 85770 26 86282 25 86795 23 87308 22 87821 20 88334 19 88847 17 89362 11
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,298270 2 298780 7 299291 10 299802 12 300313 14 300825 15 301337 15 301849 16 302361 17 302874 16 303386 16 303898 16 304411 15 304923 14 305435 14 305948 12 306461 11 306974 8 307489 4
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,253780 5 254289 10 254800 12 255311 13 255821 15 256331 17 256841 19 257353 19 257867 12 258386 2
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,313714 9 314224 14 314735 16 315247 17 315758 19 316270 20 316781 22 317292 24 317801 27 318307 34 318816 37 319326 39 319837 41 320348 42 320860 43 321371 44 321882 46 322394 46 322906 46 323418 46 323930 46 324443 45 324955 46 325468 45 325980 44 326493 43 327005 43 327518 42 328030 42 328544 39 329057 37 329571 34 330084 33 330597 31 331110 29 331625 24 332141 17 332657 10
9f17aea854db13015d19b34cb2022cfdeda44133323fcd6bb3545f7b9404d8ab,275870 13 276381 33 276891 37 277401 41 277911 45 278421 48 278931 51 279443 52 279954 54 280466 55 280977 58 281489 59 282001 59 282513 59 283025 60 283537 60 284049 61 284561 61 285073 62 285586 61 286098 62 286610 62 287123 61 287636 60 288149 59 288662 57 289176 55 289691 51 290206 47 290723 36 291244 10 291256 12
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,59948 7 60203 9 60458 11 60714 11 60969 12 61225 13 61481 13 61737 12 61993 12 62249 12 62505 12 62761 11 63018 8 63276 5
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,36919 10 37173 13 37427 17 37683 18 37938 19 38193 20 38449 20 38705 20 38961 20 39217 20 39474 18 39731 16 39987 15 40244 13 40503 7 40761 3
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,61026 6 61280 9 61535 11 61790 13 62045 14 62301 14 62556 15 62811 16 63067 16 63323 16 63579 16 63835 15 64092 14 64348 13 64605 11 64862 9 65121 3
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,20623 2 20877 5 21131 9 21387 10 21643 11 21899 12 22155 12 22412 12 22668 13 22925 12 23182 11 23439 10 23696 8 23953 7
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,17561 11 17816 13 18071 16 18327 17 18583 18 18839 18 19095 19 19351 20 19607 20 19864 19 20121 18 20378 17 20635 15 20891 15 21149 12 21407 9
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,15048 4 15302 8 15557 12 15812 14 16068 16 16324 17 16581 17 16837 17 17093 17 17350 16 17608 14 17865 12 18125 7 18383 3
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,3814 7 4069 10 4324 13 4579 14 4835 16 5092 15 5349 14 5605 14 5863 12 6119 12 6379 6 6636 4
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,26096 4 26349 10 26605 11 26861 12 27117 13 27373 13 27629 14 27885 14 28142 13 28399 11 28656 9
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,51702 4 51955 11 52211 13 52466 15 52721 16 52977 16 53233 16 53489 16 53746 15 54002 15 54259 14 54515 14 54772 13 55029 12 55286 11 55544 9 55801 8
e17b7aedd251a016c01ef9158e6e4aa940d9f1b35942d86028dc1222192a9258,31779 3 32032 10 32286 16 32541 18 32796 20 33051 21 33307 21 33562 22 33818 22 34074 21 34330 21 34586 20 34843 18 35099 17 35356 14 35613 12 35871 6
e17b7aedd251a016c01ef9158e6e4aa940d9f1b35942d86028dc1222192a9258,45362 7 45614 13 45869 15 46124 17 46379 18 46635 19 46891 19 47146 20 47402 20 47658 20 47914 20 48170 19 48426 19 48683 17 48939 16 49196 14 49453 12 49711 6
e17b7aedd251a016c01ef9158e6e4aa940d9f1b35942d86028dc1222192a9258,22078 13 22333 15 22589 16 22844 18 23099 19 23355 20 23611 20 23867 20 24123 19 24380 18 24637 16 24893 16 25151 12 25409 8
e17b7aedd251a016c01ef9158e6e4aa940d9f1b35942d86028dc1222192a9258,6752 10 7007 12 7262 15 7517 17 7773 18 8029 19 8285 20 8541 20 8797 20 9053 20 9309 20 9566 19 9823 17 10080 16 10338 13 10596 9
e17b7aedd251a016c01ef9158e6e4aa940d9f1b35942d86028dc1222192a9258,37511 9 37766 11 38021 13 38277 14 38532 15 38787 16 39043 15 39299 14 39555 14 39811 13 40068 11 40325 9
e17b7aedd251a016c01ef9158e6e4aa940d9f1b35942d86028dc1222192a9258,5833 2 6087 6 6339 11 6595 12 6849 14 7105 14 7361 15 7616 16 7872 16 8128 16 8384 16 8640 16 8896 15 9153 13 9409 12 9666 9
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,37149 5 37403 9 37658 11 37913 13 38169 14 38424 15 38679 16 38935 16 39191 16 39447 16 39703 16 39959 16 40215 16 40471 16 40728 15 40984 15 41241 14 41497 13 41753 12 42010 11 42267 9 42526 3
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,54861 11 55116 13 55371 14 55626 16 55881 18 56136 19 56391 20 56647 20 56903 20 57158 21 57414 21 57669 21 57925 21 58181 20 58437 20 58693 20 58950 18 59206 17 59463 15 59719 14 59977 9 60235 6
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,39764 4 40018 9 40273 10 40528 12 40783 14 41039 14 41295 14 41550 15 41806 15 42062 15 42318 15 42573 15 42829 15 43086 13 43342 13 43599 11 43855 10 44112 8 44369 5
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,21099 6 21354 8 21609 10 21865 10 22121 10 22377 10 22632 11 22888 11 23143 12 23399 12 23655 12 23911 11 24167 11 24423 10 24679 10 24936 9 25193 6 25450 5
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,48784 9 49039 11 49294 13 49549 14 49805 14 50060 15 50316 15 50572 15 50828 15 51084 15 51340 14 51596 14 51852 13 52109 12 52365 11 52621 10 52879 7 53136 5
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,12994 6 13249 8 13503 12 13759 12 14015 12 14270 14 14526 14 14782 14 15038 14 15294 14 15550 14 15806 14 16062 14 16319 12 16575 12 16831 12 17089 8 17346 6
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,33487 3 33743 3
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,44258 3 44512 7 44764 13 45019 14 45274 16 45529 17 45784 18 46039 19 46295 19 46551 19 46807 19 47062 20 47318 19 47574 19 47831 18 48087 17 48343 16 48599 15 48857 11 49114 9
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,28658 5 28912 9 29167 11 29423 12 29678 13 29934 13 30189 15 30445 15 30701 15 30957 14 31213 14 31469 14 31725 14 31981 14 32238 13 32495 12 32751 11 33008 9 33265 7
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,45103 10 45359 11 45613 14 45869 14 46124 15 46380 15 46637 13 46893 12 47149 11 47406 9
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,50024 5 50277 11 50532 13 50787 15 51042 16 51297 18 51553 18 51809 18 52064 18 52320 18 52576 18 52832 17 53089 16 53345 15 53601 14 53859 10 54116 8
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,10891 8 11146 9 11400 12 11655 14 11911 14 12166 15 12421 15 12677 14 12933 14 13189 14 13445 13 13701 12 13957 11 14214 9 14471 6 14729 2
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,31133 4 31376 5 31388 7 31630 9 31643 8 31883 24 32138 26 32393 26 32648 27 32903 28 33159 27 33415 20 33670 21 33926 20 34182 20 34439 18 34695 17 34951 15 35208 13 35465 10 35723 7
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,50841 6 51095 9 51350 10 51605 12 51860 13 52115 13 52371 13 52626 13 52881 14 53137 13 53393 12 53648 13 53904 11 54161 10 54417 8 54673 8
0114f484a16c152baa2d82fdd43740880a762c93f436c8988ac461c5c9dbe7d5,38563 7 38818 9 39072 11 39327 12 39582 13 39837 14 40093 14 40349 14 40605 13 40861 13 41117 12 41373 12 41630 10 41887 8 42144 5 42402 2
0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925,28168 7 28423 9 28678 12 28933 14 29190 13 29446 14 29703 13 29959 13 30217 11 30474 9 30731 8 30988 7
0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925,47625 7 47880 9 48135 11 48391 11 48646 13 48902 13 49158 13 49413 13 49669 13 49926 11 50182 11 50439 10 50697 6 50955 2
0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925,9767 14 10021 17 10276 19 10531 21 10787 22 11043 22 11300 21 11557 20 11816 17 12074 14 12335 8 12592 6
0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925,35125 2 35378 9 35633 11 35889 12 36145 12 36401 12 36657 13 36913 13 37169 13 37425 12 37681 12 37938 10 38195 8
0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925,45627 6 45882 8 46137 10 46393 11 46649 12 46904 13 47160 13 47416 13 47672 14 47929 13 48185 13 48442 11 48701 8 48958 6
0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925,9277 8 9532 9 9788 10 10045 10 10301 9 10559 6
0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925,19262 3 19517 6 19772 8 20028 12 20284 13 20540 14 20797 14 21053 14 21309 15 21566 14 21822 15 22079 14 22335 14 22591 14 22848 12 23105 10 23362 8
